# Sensor 01GENA001DP135RN - vertical direction.
# Created: Fri Oct 18 14:04:20 2019. Sampling Rate: 4000.0 Hz. No. of Samples: 20000
# Time [ns]; Acceleration [m/s2]
3.814750000000000000e+09;5.041678318528849109e-06
3.815000000000000000e+09;-1.533463123465859924e-04
3.815250000000000477e+09;-2.009760345180011231e-04
3.815500000000000000e+09;-5.829407261587849436e-05
3.815750000000000000e+09;1.096337184699189336e-04
3.816000000000000477e+09;1.180207337869503356e-04
3.816250000000000000e+09;1.356294178371473978e-05
3.816500000000000000e+09;-1.134324823200503617e-05
3.816750000000000000e+09;9.327618006837615032e-05
3.817000000000000000e+09;1.565946153534998706e-04
3.817250000000000000e+09;3.775708391910551526e-05
3.817500000000000000e+09;-1.519096421760277526e-04
3.817750000000000000e+09;-1.949339309535588695e-04
3.818000000000000000e+09;-6.556791254132010051e-05
3.818250000000000000e+09;4.925610750697105551e-05
3.818500000000000000e+09;1.504512019821252391e-05
3.818750000000000000e+09;-6.946804440165819212e-05
3.819000000000000000e+09;-2.343862019270444842e-05
3.819250000000000477e+09;1.365848041930005819e-04
3.819500000000000000e+09;2.042662552546884922e-04
3.819750000000000000e+09;7.792401749655438435e-05
3.820000000000000477e+09;-9.378427633154786248e-05
3.820250000000000000e+09;-1.172354929783160719e-04
3.820500000000000000e+09;-1.772759748482684739e-05
3.820750000000000000e+09;1.540369425251858355e-05
3.821000000000000000e+09;-8.028681229221811802e-05
3.821250000000000000e+09;-1.519190182498585269e-04
3.821500000000000000e+09;-5.634918385958083165e-05
3.821750000000000000e+09;1.281082779917892703e-04
3.822000000000000000e+09;1.916331421499730531e-04
3.822250000000000000e+09;7.579474317826065757e-05
3.822500000000000000e+09;-4.632848279799028793e-05
3.822750000000000000e+09;-1.879603390138549418e-05
3.823000000000000000e+09;7.517789693596097097e-05
3.823250000000000477e+09;4.429169056831369389e-05
3.823500000000000000e+09;-1.166050162135602786e-04
3.823750000000000000e+09;-2.038590810773049727e-04
3.824000000000000477e+09;-9.488973108896386910e-05
3.824250000000000000e+09;7.231649860744962977e-05
3.824500000000000000e+09;9.767256437115769997e-05
3.824750000000000000e+09;-2.415407888279729682e-06
3.825000000000000000e+09;-3.512591140284728949e-05
3.825250000000000000e+09;7.383215850264198126e-05
3.825500000000000000e+09;1.626981487222429015e-04
3.825750000000000000e+09;8.119736403265043439e-05
3.826000000000000000e+09;-8.609304569051845707e-05
3.826250000000000000e+09;-1.442301869870959660e-04
3.826500000000000000e+09;-4.977243953741861159e-05
3.826750000000000000e+09;4.150899484493291754e-05
3.827000000000000000e+09;-1.256570593703494442e-06
3.827250000000000477e+09;-1.013259987700060273e-04
3.827500000000000000e+09;-8.563183317816312041e-05
3.827750000000000000e+09;6.655249431730407192e-05
3.828000000000000477e+09;1.738068255643094966e-04
3.828250000000000000e+09;9.721027783917514159e-05
3.828500000000000000e+09;-5.386104403055755232e-05
3.828750000000000000e+09;-7.524276748558715003e-05
3.829000000000000000e+09;3.452970903139490388e-05
3.829250000000000000e+09;7.785248105086587528e-05
3.829500000000000000e+09;-4.094698561890386591e-05
3.829750000000000000e+09;-1.661891651350849860e-04
3.830000000000000000e+09;-1.160722887765888191e-04
3.830250000000000000e+09;5.234502583020459419e-05
3.830500000000000000e+09;1.254061129542955193e-04
3.830750000000000000e+09;3.646777556583066175e-05
3.831000000000000000e+09;-4.987430324878822628e-05
3.831250000000000477e+09;1.139143918622509854e-05
3.831500000000000000e+09;1.334878375295296205e-04
3.831750000000000000e+09;1.234792737063959147e-04
3.832000000000000477e+09;-4.118480852423581393e-05
3.832250000000000000e+09;-1.690544876642090342e-04
3.832500000000000000e+09;-1.137561744583706418e-04
3.832750000000000000e+09;2.399721525673134163e-05
3.833000000000000000e+09;4.371088095402605680e-05
3.833250000000000000e+09;-6.487550936383300456e-05
3.833500000000000000e+09;-1.038725113129771853e-04
3.833750000000000000e+09;3.301820566165957204e-05
3.834000000000000000e+09;1.890443446872313140e-04
3.834250000000000000e+09;1.682548849392353943e-04
3.834500000000000477e+09;5.425252496229711960e-06
3.834750000000000000e+09;-9.067368000016067626e-05
3.835000000000000000e+09;-2.884265523911438666e-05
3.835250000000000477e+09;4.622639119395646095e-05
3.835500000000000000e+09;-1.734553147453779119e-05
3.835750000000000000e+09;-1.535900877250562756e-04
3.836000000000000477e+09;-1.676713145066925680e-04
3.836250000000000000e+09;-6.338020901801607031e-06
3.836500000000000000e+09;1.503196286729394668e-04
3.836750000000000000e+09;1.300640950785989316e-04
3.837000000000000000e+09;4.918043713410767602e-06
3.837250000000000000e+09;-2.457843012751109686e-05
3.837500000000000000e+09;7.942184887269125278e-05
3.837750000000000000e+09;1.311592449531653317e-04
3.838000000000000000e+09;-4.112294881526167507e-06
3.838250000000000000e+09;-1.882734283218034585e-04
3.838500000000000477e+09;-1.949563034644562632e-04
3.838750000000000000e+09;-2.840754614022831138e-05
3.839000000000000000e+09;8.847883476706606119e-05
3.839250000000000477e+09;3.552863969454076956e-05
3.839500000000000000e+09;-4.567776175730972697e-05
3.839750000000000000e+09;1.563108212501321414e-05
3.840000000000000000e+09;1.616259412864205650e-04
3.840250000000000000e+09;1.862036290188511043e-04
3.840500000000000000e+09;2.685951799616069965e-05
3.840750000000000000e+09;-1.391902147862498487e-04
3.841000000000000000e+09;-1.361899014069253594e-04
3.841250000000000000e+09;-2.207953218455659887e-05
3.841500000000000000e+09;1.092731485056811500e-05
3.841750000000000000e+09;-8.009664985277265481e-05
3.842000000000000000e+09;-1.277815905684455888e-04
3.842250000000000000e+09;-6.844011681875173448e-06
3.842500000000000477e+09;1.731078323412671525e-04
3.842750000000000000e+09;2.034426492995974813e-04
3.843000000000000000e+09;5.713586200014047090e-05
3.843250000000000477e+09;-7.058445032738284682e-05
3.843500000000000000e+09;-3.595898593214918554e-05
3.843750000000000000e+09;5.555131754840561114e-05
3.844000000000000000e+09;1.449929882457796637e-05
3.844250000000000000e+09;-1.404318689052236487e-04
3.844500000000000000e+09;-1.945660603780452762e-04
3.844750000000000000e+09;-5.060149856850000761e-05
3.845000000000000000e+09;1.235351118230435842e-04
3.845250000000000000e+09;1.308864624543894597e-04
3.845500000000000000e+09;1.357258123791329537e-05
3.845750000000000000e+09;-2.820516233271261211e-05
3.846000000000000000e+09;6.831654468805045612e-05
3.846250000000000000e+09;1.387014655617957925e-04
3.846500000000000477e+09;3.508581905559541480e-05
3.846750000000000000e+09;-1.423746181805241745e-04
3.847000000000000000e+09;-1.798777039925830593e-04
3.847250000000000477e+09;-4.719695784895718043e-05
3.847500000000000000e+09;7.011018487033063718e-05
3.847750000000000000e+09;3.105594139436933883e-05
3.848000000000000000e+09;-6.628904628615011252e-05
3.848250000000000000e+09;-3.619005721650964445e-05
3.848500000000000000e+09;1.157681986905744848e-04
3.848750000000000000e+09;1.915497661316918653e-04
3.849000000000000000e+09;7.508456002621916622e-05
3.849250000000000000e+09;-9.378317392424420813e-05
3.849500000000000000e+09;-1.101726852730041962e-04
3.849750000000000000e+09;2.156758610835910383e-06
3.850000000000000000e+09;4.341031689785129592e-05
3.850250000000000000e+09;-5.933989251979047112e-05
3.850500000000000477e+09;-1.522970864768766804e-04
3.850750000000000000e+09;-7.899781367661320476e-05
3.851000000000000000e+09;9.129962888629062625e-05
3.851250000000000477e+09;1.556799945989933997e-04
3.851500000000000000e+09;5.694560830416429427e-05
3.851750000000000000e+09;-4.726353655654584151e-05
3.852000000000000000e+09;-6.554397596288756545e-06
3.852250000000000000e+09;1.056635238484954600e-04
3.852500000000000000e+09;9.043869903611508867e-05
3.852750000000000000e+09;-7.283176842646889369e-05
3.853000000000000000e+09;-1.813236078747913814e-04
3.853250000000000000e+09;-9.822126654769192512e-05
3.853500000000000000e+09;5.574892287521251131e-05
3.853750000000000000e+09;7.430770930728668514e-05
3.854000000000000000e+09;-3.688421146928620226e-05
3.854250000000000000e+09;-7.413609502463758250e-05
3.854500000000000477e+09;4.959642279143824321e-05
3.854750000000000000e+09;1.723241733559821153e-04
3.855000000000000000e+09;1.204497608503344756e-04
3.855250000000000477e+09;-4.551444016207833337e-05
3.855500000000000000e+09;-1.205183690343980925e-04
3.855750000000000000e+09;-4.278968705908532438e-05
3.856000000000000000e+09;3.737206277592663561e-05
3.856250000000000000e+09;-1.170626036136350730e-05
3.856500000000000000e+09;-1.191083487159435303e-04
3.856750000000000000e+09;-1.093587860962553289e-04
3.857000000000000000e+09;4.840693381351914265e-05
3.857250000000000000e+09;1.761879657763460610e-04
3.857500000000000000e+09;1.257196530663455970e-04
3.857750000000000000e+09;-1.378035265804615252e-05
3.858000000000000000e+09;-4.513223518134886332e-05
3.858250000000000000e+09;4.943819355200935030e-05
3.858500000000000477e+09;8.268482008954962381e-05
3.858750000000000000e+09;-4.871199456042635343e-05
3.859000000000000000e+09;-1.952798708054763368e-04
3.859250000000000477e+09;-1.632751139606365253e-04
3.859500000000000000e+09;1.191954101598479798e-05
3.859750000000000000e+09;1.160897753807984872e-04
3.860000000000000000e+09;5.566704215562642968e-05
3.860250000000000000e+09;-2.254936385770745644e-05
3.860500000000000000e+09;3.575758015825026762e-05
3.860750000000000000e+09;1.583109513958559438e-04
3.861000000000000000e+09;1.492133680567100105e-04
3.861250000000000000e+09;-2.381380167635968270e-05
3.861500000000000000e+09;-1.706413846399455400e-04
3.861750000000000000e+09;-1.366152030765466056e-04
3.862000000000000000e+09;-6.715122025344748386e-06
3.862250000000000000e+09;2.400209806239128103e-05
3.862500000000000477e+09;-6.605056937281802401e-05
3.862750000000000000e+09;-9.388597201704645544e-05
3.863000000000000000e+09;4.307882418980475280e-05
3.863250000000000477e+09;2.012268580711090000e-04
3.863500000000000000e+09;1.839535903047118419e-04
3.863750000000000000e+09;1.140840013736904111e-05
3.864000000000000000e+09;-1.020098278867830863e-04
3.864250000000000000e+09;-5.030374580600121501e-05
3.864500000000000000e+09;3.075635105938977112e-05
3.864750000000000000e+09;-1.826813735895937985e-05
3.865000000000000000e+09;-1.489302581684929573e-04
3.865250000000000000e+09;-1.605625370703235696e-04
3.865500000000000000e+09;7.178575853017460467e-06
3.865750000000000477e+09;1.690978198703206928e-04
3.866000000000000000e+09;1.516244984753876729e-04
3.866250000000000000e+09;1.875844201097578997e-05
3.866500000000000477e+09;-2.791295935656795145e-05
3.866750000000000000e+09;6.067547711986225929e-05
3.867000000000000000e+09;1.087125459290833648e-04
3.867250000000000477e+09;-1.288041348227128681e-05
3.867500000000000000e+09;-1.844231963373950650e-04
3.867750000000000000e+09;-1.916372096191191630e-04
3.868000000000000000e+09;-2.246214722003761274e-05
3.868250000000000000e+09;1.049335011901896171e-04
3.868500000000000000e+09;5.265172844995115827e-05
3.868750000000000000e+09;-4.627081773274328369e-05
3.869000000000000000e+09;-2.789231863524625504e-06
3.869250000000000000e+09;1.445232889536344557e-04
3.869500000000000000e+09;1.821207910927697131e-04
3.869750000000000477e+09;2.856270555778535187e-05
3.870000000000000000e+09;-1.388883396692629473e-04
3.870250000000000000e+09;-1.296405436263767285e-04
3.870500000000000477e+09;-1.144942552535773353e-06
3.870750000000000000e+09;4.325608802210396980e-05
3.871000000000000000e+09;-5.075526917382212503e-05
3.871250000000000477e+09;-1.197287533248027824e-04
3.871500000000000000e+09;-2.398312597723645229e-05
3.871750000000000000e+09;1.408294837028845796e-04
3.872000000000000000e+09;1.730784129817563080e-04
3.872250000000000000e+09;4.102280085173167244e-05
3.872500000000000000e+09;-7.898650841882160238e-05
3.872750000000000000e+09;-3.987333690144219167e-05
3.873000000000000000e+09;6.855492501363519579e-05
3.873250000000000000e+09;4.795993797166410379e-05
3.873500000000000000e+09;-1.046960684192133035e-04
3.873750000000000477e+09;-1.802952089703332734e-04
3.874000000000000000e+09;-5.893804432529710553e-05
3.874250000000000000e+09;1.098227419091493836e-04
3.874500000000000477e+09;1.174893105470825149e-04
3.874750000000000000e+09;-4.474505256594870927e-06
3.875000000000000000e+09;-4.900146455591604101e-05
3.875250000000000000e+09;5.673247164982391080e-05
3.875500000000000000e+09;1.522834409466940805e-04
3.875750000000000000e+09;7.566507136362560877e-05
3.876000000000000000e+09;-9.789333422771655409e-05
3.876250000000000000e+09;-1.575040809566967924e-04
3.876500000000000000e+09;-5.228945547347091757e-05
3.876750000000000000e+09;4.897782787125066047e-05
3.877000000000000000e+09;5.300588453299503285e-06
3.877250000000000000e+09;-9.654508640501295081e-05
3.877500000000000000e+09;-7.147921764579884219e-05
3.877750000000000477e+09;8.895197688521293614e-05
3.878000000000000000e+09;1.906936283826704949e-04
3.878250000000000000e+09;1.050037118482612152e-04
3.878500000000000477e+09;-4.760497280491997937e-05
3.878750000000000000e+09;-6.936096981526268350e-05
3.879000000000000000e+09;3.074320543603409019e-05
3.879250000000000000e+09;6.045741254287992394e-05
3.879500000000000000e+09;-6.072643146039010141e-05
3.879750000000000000e+09;-1.762009638353756881e-04
3.880000000000000000e+09;-1.180585987102532227e-04
3.880250000000000000e+09;5.379562718558749806e-05
3.880500000000000000e+09;1.382405570496223900e-04
3.880750000000000000e+09;6.452049950869671966e-05
3.881000000000000000e+09;-2.508049290195936754e-05
3.881250000000000000e+09;1.652038266128947006e-05
3.881500000000000000e+09;1.233681323708741651e-04
3.881750000000000477e+09;1.057595910069173166e-04
3.882000000000000000e+09;-6.340118389790521639e-05
3.882250000000000000e+09;-1.898230887757845634e-04
3.882500000000000477e+09;-1.244906292218715151e-04
3.882750000000000000e+09;2.680976494312120866e-05
3.883000000000000000e+09;5.951086326519411515e-05
3.883250000000000000e+09;-3.138724160271095783e-05
3.883500000000000000e+09;-5.649960780954243832e-05
3.883750000000000000e+09;7.374763457104106953e-05
3.884000000000000000e+09;2.042540638937847262e-04
3.884250000000000000e+09;1.499235166473191318e-04
3.884500000000000000e+09;-3.632057848058684209e-05
3.884750000000000000e+09;-1.363903133771369981e-04
3.885000000000000000e+09;-7.099563351832163100e-05
3.885250000000000000e+09;1.183116028428084207e-05
3.885500000000000000e+09;-3.244123621576964475e-05
3.885750000000000477e+09;-1.359997810380436038e-04
3.886000000000000000e+09;-1.159355862689293796e-04
3.886250000000000000e+09;5.567453008441087766e-05
3.886500000000000477e+09;1.955410722452621580e-04
3.886750000000000000e+09;1.532055913479531161e-04
3.887000000000000000e+09;8.864211378563221176e-06
3.887250000000000000e+09;-4.021300276550738965e-05
3.887500000000000000e+09;3.871958348997274870e-05
3.887750000000000000e+09;6.928714837139161853e-05
3.888000000000000000e+09;-5.458007017090017352e-05
3.888250000000000000e+09;-1.984401659456007708e-04
3.888500000000000000e+09;-1.687616966017122053e-04
3.888750000000000000e+09;1.501512555892696850e-05
3.889000000000000000e+09;1.336135175886810447e-04
3.889250000000000000e+09;7.391835362857739544e-05
3.889500000000000000e+09;-2.242405966346806538e-05
3.889750000000000477e+09;1.773775473021768379e-05
3.890000000000000000e+09;1.413879020708892927e-04
3.890250000000000000e+09;1.421855510890106288e-04
3.890500000000000477e+09;-2.886484996067748335e-05
3.890750000000000000e+09;-1.790833603956526856e-04
3.891000000000000000e+09;-1.421195165020215851e-04
3.891250000000000000e+09;2.087387094261521951e-06
3.891500000000000000e+09;5.007601515528684906e-05
3.891750000000000000e+09;-3.449440053179804135e-05
3.892000000000000000e+09;-7.874414979283432222e-05
3.892250000000000000e+09;3.346213464771210079e-05
3.892500000000000000e+09;1.822790839539207002e-04
3.892750000000000000e+09;1.710349305438923779e-04
3.893000000000000000e+09;5.312833489402699810e-06
3.893250000000000000e+09;-1.102198811112456341e-04
3.893500000000000000e+09;-5.681055150514404989e-05
3.893750000000000477e+09;4.238872559560970043e-05
3.894000000000000000e+09;8.311116236886574942e-06
3.894250000000000000e+09;-1.252530419951270770e-04
3.894500000000000477e+09;-1.547190924600550411e-04
3.894750000000000000e+09;-6.118019437740337934e-06
3.895000000000000000e+09;1.510968982171292875e-04
3.895250000000000000e+09;1.338806701986101899e-04
3.895500000000000000e+09;-7.071905006009928871e-07
3.895750000000000000e+09;-4.628173912118764083e-05
3.896000000000000000e+09;4.888404682371614348e-05
3.896250000000000000e+09;1.195873548171701845e-04
3.896500000000000000e+09;2.654609169269951769e-05
3.896750000000000000e+09;-1.375392024353668625e-04
3.897000000000000477e+09;-1.639234131250422958e-04
3.897250000000000000e+09;-2.307698781905012344e-05
3.897500000000000000e+09;9.115397788599567555e-05
3.897750000000000477e+09;3.671767519359446307e-05
3.898000000000000000e+09;-7.309555338115337781e-05
3.898250000000000000e+09;-3.980992633520424011e-05
3.898500000000000477e+09;1.162393267760689281e-04
3.898750000000000000e+09;1.788608241814330945e-04
3.899000000000000000e+09;4.933608289687873650e-05
3.899250000000000000e+09;-1.093151109139859012e-04
3.899500000000000000e+09;-1.042337727005893615e-04
3.899750000000000000e+09;1.698649982181420280e-05
3.900000000000000000e+09;5.143778108741521511e-05
3.900250000000000000e+09;-5.891339102069674132e-05
3.900500000000000000e+09;-1.459937766954993077e-04
3.900750000000000000e+09;-6.007836454198766394e-05
3.901000000000000477e+09;1.121331874101106697e-04
3.901250000000000000e+09;1.677129603909328871e-04
3.901500000000000000e+09;6.067899432755467093e-05
3.901750000000000477e+09;-4.517754462982233842e-05
3.902000000000000000e+09;-7.156669736598460047e-06
3.902250000000000000e+09;9.245682197221596985e-05
3.902500000000000477e+09;6.548686033924997212e-05
3.902750000000000000e+09;-1.004066555955679597e-04
3.903000000000000000e+09;-2.021356899425777486e-04
3.903250000000000000e+09;-1.024401719441131784e-04
3.903500000000000000e+09;6.559117185810640254e-05
3.903750000000000000e+09;9.135076869306343710e-05
3.904000000000000000e+09;-1.000948030423963342e-05
3.904250000000000000e+09;-3.914128497100412057e-05
3.904500000000000000e+09;8.193083942563341056e-05
3.904750000000000000e+09;1.912891998677196555e-04
3.905000000000000477e+09;1.168844839700470091e-04
3.905250000000000000e+09;-7.390229665040615572e-05
3.905500000000000000e+09;-1.613327039241474665e-04
3.905750000000000477e+09;-7.416642170398658491e-05
3.906000000000000000e+09;2.594005003050733064e-05
3.906250000000000000e+09;-1.189918272791134822e-05
3.906500000000000000e+09;-1.104846812669535574e-04
3.906750000000000000e+09;-8.118102480829407139e-05
3.907000000000000000e+09;9.012498614105936159e-05
3.907250000000000000e+09;2.064295242511533920e-04
3.907500000000000000e+09;1.307176093509602088e-04
3.907750000000000000e+09;-2.884885746434226898e-05
3.908000000000000000e+09;-7.309614542069705614e-05
3.908250000000000000e+09;1.023846643148603448e-05
3.908500000000000000e+09;3.948390565163756099e-05
3.908750000000000000e+09;-7.552449927280071879e-05
3.909000000000000477e+09;-1.884686577481278129e-04
3.909250000000000000e+09;-1.263190898662933700e-04
3.909500000000000000e+09;6.178429916245861664e-05
3.909750000000000477e+09;1.642666767654019273e-04
3.910000000000000000e+09;9.347614542876996253e-05
3.910250000000000000e+09;-7.530922099790187703e-06
3.910500000000000000e+09;1.645893783302079339e-05
3.910750000000000000e+09;1.117307744929613980e-04
3.911000000000000000e+09;9.388357616799769361e-05
3.911250000000000000e+09;-7.562397868099334712e-05
3.911500000000000000e+09;-2.074625094387558830e-04
3.911750000000000000e+09;-1.452075705342047672e-04
3.912000000000000000e+09;1.520041308699455603e-05
3.912250000000000000e+09;6.992910873267382582e-05
3.912500000000000000e+09;-7.714551910223114457e-06
3.912750000000000000e+09;-4.286636498704704106e-05
3.913000000000000477e+09;6.958204318456063554e-05
3.913250000000000000e+09;1.939888968922528492e-04
3.913500000000000000e+09;1.457840570150400810e-04
3.913750000000000477e+09;-3.832014695467382483e-05
3.914000000000000000e+09;-1.445764196716658740e-04
3.914250000000000000e+09;-7.522825700110577279e-05
3.914500000000000000e+09;2.437940726973580725e-05
3.914750000000000000e+09;-1.019617107192492830e-05
3.915000000000000000e+09;-1.173950830913493494e-04
3.915250000000000000e+09;-1.085085797654391197e-04
3.915500000000000000e+09;5.054895516200666933e-05
3.915750000000000000e+09;1.826723762157949152e-04
3.916000000000000000e+09;1.357879551845988489e-04
3.916250000000000000e+09;-1.043962563740284601e-05
3.916500000000000000e+09;-5.964114912982622515e-05
3.916750000000000000e+09;2.272161464423189182e-05
3.917000000000000477e+09;7.269568994506008972e-05
3.917250000000000000e+09;-2.685922619498333855e-05
3.917500000000000000e+09;-1.655033374573444075e-04
3.917750000000000477e+09;-1.490395064261197157e-04
3.918000000000000000e+09;1.659254398131720891e-05
3.918250000000000000e+09;1.270894978080213831e-04
3.918500000000000000e+09;6.390624853613730287e-05
3.918750000000000000e+09;-4.458704572413733837e-05
3.919000000000000000e+09;-1.056994771381281364e-05
3.919250000000000000e+09;1.246744580678581596e-04
3.919500000000000000e+09;1.472136549936956895e-04
3.919750000000000000e+09;-6.695091383208819290e-06
3.920000000000000000e+09;-1.545753505929358979e-04
3.920250000000000000e+09;-1.218758142946609372e-04
3.920500000000000000e+09;1.630494906804813779e-05
3.920750000000000000e+09;5.295475746316586122e-05
3.921000000000000477e+09;-4.872433116351101160e-05
3.921250000000000000e+09;-1.141582669399102942e-04
3.921500000000000000e+09;-1.297559366578206140e-05
3.921750000000000477e+09;1.475394364961486857e-04
3.922000000000000000e+09;1.641922140742160525e-04
3.922250000000000000e+09;2.325568910835397406e-05
3.922500000000000000e+09;-8.376757817634368822e-05
3.922750000000000000e+09;-2.862523189754881631e-05
3.923000000000000000e+09;7.277966876484103366e-05
3.923250000000000000e+09;3.436491846563493230e-05
3.923500000000000000e+09;-1.170383608728726136e-04
3.923750000000000000e+09;-1.753122232322477686e-04
3.924000000000000000e+09;-4.547589899163121963e-05
3.924250000000000000e+09;1.143828138093798061e-04
3.924500000000000000e+09;1.115013505654251881e-04
3.924750000000000000e+09;-7.105187370012987444e-06
3.925000000000000477e+09;-4.123337038597748645e-05
3.925250000000000000e+09;6.637861110052872143e-05
3.925500000000000000e+09;1.508489999586270266e-04
3.925750000000000477e+09;5.912495684403296683e-05
3.926000000000000000e+09;-1.216984491029730170e-04
3.926250000000000000e+09;-1.775394860206986713e-04
3.926500000000000000e+09;-5.856491752853369074e-05
3.926750000000000000e+09;5.916971728767387998e-05
3.927000000000000000e+09;2.118516877532197328e-05
3.927250000000000000e+09;-7.915421949657391962e-05
3.927500000000000000e+09;-4.187871681558825158e-05
3.927750000000000000e+09;1.268852067231708916e-04
3.928000000000000000e+09;2.115531180887190456e-04
3.928250000000000477e+09;9.381435938359661926e-05
3.928500000000000000e+09;-7.958040089894071996e-05
3.928750000000000000e+09;-1.049542417529062527e-04
3.929000000000000477e+09;-5.356095434674665566e-06
3.929250000000000000e+09;2.255125290975115363e-05
3.929500000000000000e+09;-8.789417311075910797e-05
3.929750000000000477e+09;-1.756753371825572668e-04
3.930000000000000000e+09;-8.543846238723405587e-05
3.930250000000000000e+09;1.072158968271000871e-04
3.930500000000000000e+09;1.864553301017736096e-04
3.930750000000000000e+09;9.006012538807293250e-05
3.931000000000000000e+09;-1.904698408044024429e-05
3.931250000000000000e+09;3.263507265022727757e-06
3.931500000000000000e+09;8.885355621466209494e-05
3.931750000000000000e+09;5.905634269934502179e-05
3.932000000000000000e+09;-1.072006834478580171e-04
3.932250000000000477e+09;-2.144494227617222424e-04
3.932500000000000000e+09;-1.229621944270336696e-04
3.932750000000000000e+09;5.147857691167290434e-05
3.933000000000000477e+09;1.005790196064892570e-04
3.933250000000000000e+09;1.162470740500206795e-05
3.933500000000000000e+09;-2.675815484817020915e-05
3.933750000000000477e+09;7.851569740082146203e-05
3.934000000000000000e+09;1.791980005915210145e-04
3.934250000000000000e+09;1.051772702586644461e-04
3.934500000000000000e+09;-8.777089966669026201e-05
3.934750000000000000e+09;-1.811323412334960763e-04
3.935000000000000000e+09;-8.939737672762282307e-05
3.935250000000000000e+09;2.641842672630034935e-05
3.935500000000000000e+09;3.379622101250328546e-06
3.935750000000000000e+09;-8.968419824689660464e-05
3.936000000000000000e+09;-6.536207819182907150e-05
3.936250000000000477e+09;9.797349354760724821e-05
3.936500000000000000e+09;2.084957840658116816e-04
3.936750000000000000e+09;1.271361890789623095e-04
3.937000000000000477e+09;-3.888468622746262638e-05
3.937250000000000000e+09;-9.113854771627688132e-05
3.937500000000000000e+09;-9.276415879785257490e-06
3.937750000000000000e+09;3.566989980808021209e-05
3.938000000000000000e+09;-6.099972599959860384e-05
3.938250000000000000e+09;-1.722565456714351734e-04
3.938500000000000000e+09;-1.190876218746736708e-04
3.938750000000000000e+09;6.162768774250157748e-05
3.939000000000000000e+09;1.603896554462669354e-04
3.939250000000000000e+09;8.336306413607998632e-05
3.939500000000000000e+09;-2.708893715620905245e-05
3.939750000000000000e+09;-3.939195309938930244e-06
3.940000000000000000e+09;1.018135095615810092e-04
3.940250000000000477e+09;9.970080344569021136e-05
3.940500000000000000e+09;-5.482804274383722154e-05
3.940750000000000000e+09;-1.824366441416383976e-04
3.941000000000000477e+09;-1.255390204953315658e-04
3.941250000000000000e+09;2.904630140473231468e-05
3.941500000000000000e+09;7.644471902137630834e-05
3.941750000000000000e+09;-1.593669509430154925e-05
3.942000000000000000e+09;-7.309728468393950291e-05
3.942250000000000000e+09;2.515507372552303376e-05
3.942500000000000000e+09;1.604894351006379066e-04
3.942750000000000000e+09;1.397821072969057329e-04
3.943000000000000000e+09;-2.523767044199731483e-05
3.943250000000000000e+09;-1.280898140332734731e-04
3.943500000000000000e+09;-5.724417295620109455e-05
3.943750000000000000e+09;4.801923023441362852e-05
3.944000000000000000e+09;1.059367259066400076e-05
3.944250000000000477e+09;-1.169149475927398968e-04
3.944500000000000000e+09;-1.334209406882940852e-04
3.944750000000000000e+09;1.448705963464222765e-05
3.945000000000000477e+09;1.517340126347252916e-04
3.945250000000000000e+09;1.183293685047633775e-04
3.945500000000000000e+09;-1.154705857539875614e-05
3.945750000000000000e+09;-4.852149910030360548e-05
3.946000000000000000e+09;4.486235874204046675e-05
3.946250000000000000e+09;1.068239402944920800e-04
3.946500000000000000e+09;7.001249230060375716e-06
3.946750000000000000e+09;-1.512499624308736592e-04
3.947000000000000000e+09;-1.677707105926471711e-04
3.947250000000000000e+09;-2.626097606669124666e-05
3.947500000000000000e+09;8.686346073441155835e-05
3.947750000000000000e+09;3.795090812572445460e-05
3.948000000000000000e+09;-6.052636145379616377e-05
3.948250000000000477e+09;-1.861589476220816363e-05
3.948500000000000000e+09;1.323297614205941233e-04
3.948750000000000000e+09;1.805359516329413448e-04
3.949000000000000477e+09;3.894451956173770017e-05
3.949250000000000000e+09;-1.235993903178171638e-04
3.949500000000000000e+09;-1.170603951366364445e-04
3.949750000000000000e+09;1.031323023357497198e-06
3.950000000000000000e+09;3.059382731535808332e-05
3.950250000000000000e+09;-7.326534065857931845e-05
3.950500000000000000e+09;-1.411365488314734985e-04
3.950750000000000000e+09;-3.436816645918601464e-05
3.951000000000000000e+09;1.451207163180601991e-04
3.951250000000000000e+09;1.856998196167384098e-04
3.951500000000000000e+09;5.525100817052022630e-05
3.951750000000000000e+09;-6.116716224943942123e-05
3.952000000000000000e+09;-2.539265841853616056e-05
3.952250000000000477e+09;6.186931512736941669e-05
3.952500000000000000e+09;1.905741602902327422e-05
3.952750000000000000e+09;-1.374146543309973263e-04
3.953000000000000477e+09;-2.024432907223321261e-04
3.953250000000000000e+09;-7.221226307007076522e-05
3.953500000000000000e+09;1.039523082909098601e-04
3.953750000000000000e+09;1.289218622998700929e-04
3.954000000000000000e+09;2.467341110314669859e-05
3.954250000000000000e+09;-1.490737348553056285e-05
3.954500000000000000e+09;8.164948466491714449e-05
3.954750000000000000e+09;1.555100764672276577e-04
3.955000000000000000e+09;5.516973211814017329e-05
3.955250000000000000e+09;-1.376434661799347801e-04
3.955500000000000000e+09;-2.066347824003254363e-04
3.955750000000000000e+09;-8.896340218744350030e-05
3.956000000000000000e+09;4.047044015595368768e-05
3.956250000000000477e+09;2.061968141177264623e-05
